sample_index,ground_truth,dataset_split,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
64,Class 2,unknown,Proline,420.0,0.0,0.7719,0.0,0.0,0.0,0.2256,0.0025
65,Class 2,unknown,Alc,12.17,0.0,0.859,0.0,0.0,0.0,0.139,0.002
65,Class 2,unknown,Mal,1.45,0.0,0.8724,0.0,0.0,0.0,0.0823,0.0453
65,Class 2,unknown,Ash,2.53,0.0,0.0,0.4239,0.0,0.3739,0.0,0.2022
65,Class 2,unknown,AlkAsh,19.0,0.3622,0.0,0.0,0.0,0.3257,0.0,0.3121
65,Class 2,unknown,Mg,104.0,0.4106,0.0,0.0,0.0,0.3714,0.0,0.218
65,Class 2,unknown,TotPhen,1.89,0.0,0.0,0.6026,0.0,0.0,0.3837,0.0137
65,Class 2,unknown,Flav,1.75,0.0,0.9719,0.0,0.0203,0.0,0.0,0.0078
65,Class 2,unknown,Nonflav,0.45,0.0,0.0,0.5233,0.0,0.0,0.3917,0.085
65,Class 2,unknown,ProAn,1.03,0.0,0.0,0.6935,0.0,0.0,0.2833,0.0232
65,Class 2,unknown,Color,2.95,0.0,0.8481,0.0,0.0816,0.0,0.0,0.0703
65,Class 2,unknown,Hue,1.45,0.0,0.8913,0.0,0.1087,0.0,0.0,0.0
65,Class 2,unknown,OD,2.23,0.0,0.5775,0.0,0.0,0.0,0.3482,0.0743
65,Class 2,unknown,Proline,355.0,0.0,0.9015,0.0,0.0,0.0,0.097,0.0015
66,Class 2,unknown,Alc,12.37,0.0,0.7556,0.0,0.0,0.0,0.2369,0.0075
66,Class 2,unknown,Mal,1.21,0.0,0.8999,0.0,0.0,0.0,0.078,0.0221
66,Class 2,unknown,Ash,2.56,0.0,0.0,0.4202,0.0,0.3808,0.0,0.199
66,Class 2,unknown,AlkAsh,18.1,0.4745,0.0,0.0,0.3002,0.0,0.0,0.2253
66,Class 2,unknown,Mg,98.0,0.0,0.0,0.4168,0.0,0.324,0.0,0.2592
66,Class 2,unknown,TotPhen,2.42,0.0,0.5048,0.0,0.391,0.0,0.0,0.1042
66,Class 2,unknown,Flav,2.65,0.629,0.0,0.0,0.371,0.0,0.0,0.0
66,Class 2,unknown,Nonflav,0.37,0.3659,0.0,0.0,0.355,0.0,0.0,0.2791
66,Class 2,unknown,ProAn,2.08,0.0,0.5974,0.0,0.3549,0.0,0.0,0.0477
66,Class 2,unknown,Color,4.6,0.545,0.0,0.0,0.2526,0.0,0.0,0.2024
66,Class 2,unknown,Hue,1.19,0.6132,0.0,0.0,0.3867,0.0,0.0,0.0001
66,Class 2,unknown,OD,2.3,0.0,0.6673,0.0,0.0,0.0,0.213,0.1197
66,Class 2,unknown,Proline,678.0,0.0,0.0,0.6621,0.0,0.0,0.3004,0.0375
67,Class 2,unknown,Alc,13.11,0.0,0.0,0.5787,0.0,0.2327,0.0,0.1886
67,Class 2,unknown,Mal,1.01,0.0,0.9126,0.0,0.0,0.0,0.0874,0.0
67,Class 2,unknown,Ash,1.7,0.0,0.9657,0.0,0.0293,0.0,0.0,0.005
67,Class 2,unknown,AlkAsh,15.0,0.7475,0.0,0.0,0.2258,0.0,0.0,0.0267
67,Class 2,unknown,Mg,78.0,0.0,0.7287,0.0,0.0,0.0,0.2163,0.055
67,Class 2,unknown,TotPhen,2.98,0.7824,0.0,0.0,0.2159,0.0,0.0,0.0017
67,Class 2,unknown,Flav,3.18,0.8373,0.0,0.0,0.1627,0.0,0.0,0.0
67,Class 2,unknown,Nonflav,0.26,0.6042,0.0,0.0,0.2886,0.0,0.0,0.1072
67,Class 2,unknown,ProAn,2.28,0.6068,0.0,0.0,0.3219,0.0,0.0,0.0713
67,Class 2,unknown,Color,5.3,0.6878,0.0,0.0,0.0,0.26,0.0,0.0522
67,Class 2,unknown,Hue,1.12,0.6426,0.0,0.0,0.3564,0.0,0.0,0.001
67,Class 2,unknown,OD,3.18,0.6463,0.0,0.0,0.3537,0.0,0.0,0.0
67,Class 2,unknown,Proline,502.0,0.0,0.5595,0.0,0.0,0.0,0.4354,0.0051
68,Class 2,unknown,Alc,12.37,0.0,0.7556,0.0,0.0,0.0,0.2369,0.0075
68,Class 2,unknown,Mal,1.17,0.0,0.9199,0.0,0.0,0.0,0.08,0.0001
68,Class 2,unknown,Ash,1.92,0.0,0.8071,0.0,0.132,0.0,0.0,0.0609
68,Class 2,unknown,AlkAsh,19.6,0.0,0.0,0.391,0.0,0.0,0.3167,0.2923
68,Class 2,unknown,Mg,78.0,0.0,0.7287,0.0,0.0,0.0,0.2163,0.055
68,Class 2,unknown,TotPhen,2.11,0.0,0.5197,0.0,0.0,0.0,0.3998,0.0805
68,Class 2,unknown,Flav,2.0,0.0,0.9111,0.0,0.0887,0.0,0.0,0.0002
68,Class 2,unknown,Nonflav,0.27,0.6006,0.0,0.0,0.2857,0.0,0.0,0.1137
68,Class 2,unknown,ProAn,1.04,0.0,0.0,0.6877,0.0,0.0,0.2858,0.0265
68,Class 2,unknown,Color,4.68,0.5712,0.0,0.0,0.2186,0.0,0.0,0.2102
68,Class 2,unknown,Hue,1.12,0.6426,0.0,0.0,0.3564,0.0,0.0,0.001
68,Class 2,unknown,OD,3.48,0.6474,0.0,0.0,0.3526,0.0,0.0,0.0
68,Class 2,unknown,Proline,510.0,0.0,0.54,0.0,0.0,0.0,0.4546,0.0054
69,Class 2,unknown,Alc,13.34,0.0,0.0,0.5163,0.0,0.3964,0.0,0.0873
69,Class 2,unknown,Mal,0.94,0.0,0.9042,0.0,0.0,0.0,0.0958,0.0
69,Class 2,unknown,Ash,2.36,0.0,0.0,0.398,0.0,0.3415,0.0,0.2605
69,Class 2,unknown,AlkAsh,17.0,0.6014,0.0,0.0,0.2764,0.0,0.0,0.1222
69,Class 2,unknown,Mg,110.0,0.4851,0.0,0.0,0.0,0.3063,0.0,0.2086
69,Class 2,unknown,TotPhen,2.53,0.5185,0.0,0.0,0.4304,0.0,0.0,0.0511
69,Class 2,unknown,Flav,1.3,0.0,0.5521,0.0,0.0,0.0,0.4475,0.0004
69,Class 2,unknown,Nonflav,0.55,0.0,0.0,0.7163,0.0,0.0,0.2812,0.0025
69,Class 2,unknown,ProAn,0.42,0.0,0.0,0.73,0.0,0.0,0.27,0.0
69,Class 2,unknown,Color,3.17,0.0,0.8145,0.0,0.1081,0.0,0.0,0.0774
69,Class 2,unknown,Hue,1.02,0.58,0.0,0.0,0.4052,0.0,0.0,0.0148
69,Class 2,unknown,OD,1.93,0.0,0.0,0.8484,0.0,0.0,0.148,0.0036
69,Class 2,unknown,Proline,750.0,0.0,0.0,0.6074,0.0,0.0,0.2732,0.1194
70,Class 2,unknown,Alc,12.21,0.0,0.8417,0.0,0.0,0.0,0.1557,0.0026
70,Class 2,unknown,Mal,1.19,0.0,0.9188,0.0,0.0,0.0,0.0797,0.0015
70,Class 2,unknown,Ash,1.75,0.0,0.9467,0.0,0.0437,0.0,0.0,0.0096
70,Class 2,unknown,AlkAsh,16.8,0.6214,0.0,0.0,0.2713,0.0,0.0,0.1073
70,Class 2,unknown,Mg,151.0,0.0,0.9532,0.0,0.0448,0.0,0.0,0.002
70,Class 2,unknown,TotPhen,1.85,0.0,0.0,0.6308,0.0,0.0,0.3597,0.0095
70,Class 2,unknown,Flav,1.28,0.0,0.5131,0.0,0.0,0.0,0.4866,0.0003
70,Class 2,unknown,Nonflav,0.14,0.0,0.5425,0.0,0.371,0.0,0.0,0.0865
70,Class 2,unknown,ProAn,2.5,0.0,0.9752,0.0,0.0145,0.0,0.0,0.0103
70,Class 2,unknown,Color,2.85,0.0,0.8597,0.0,0.0722,0.0,0.0,0.0681
70,Class 2,unknown,Hue,1.28,0.0,0.5136,0.0,0.4864,0.0,0.0,0.0
70,Class 2,unknown,OD,3.07,0.6226,0.0,0.0,0.3774,0.0,0.0,0.0
70,Class 2,unknown,Proline,718.0,0.0,0.0,0.6466,0.0,0.0,0.2833,0.0701
71,Class 2,unknown,Alc,12.29,0.0,0.8021,0.0,0.0,0.0,0.1934,0.0045
71,Class 2,unknown,Mal,1.61,0.0,0.9042,0.0,0.0,0.0,0.0958,0.0
71,Class 2,unknown,Ash,2.21,0.0,0.3902,0.0,0.3051,0.0,0.0,0.3047
71,Class 2,unknown,AlkAsh,20.4,0.0,0.0,0.4658,0.0,0.0,0.3217,0.2125
71,Class 2,unknown,Mg,103.0,0.3968,0.0,0.0,0.0,0.3808,0.0,0.2224
71,Class 2,unknown,TotPhen,1.1,0.0,0.0,0.8196,0.0,0.0,0.1804,0.0
71,Class 2,unknown,Flav,1.02,0.0,0.0,0.8346,0.0,0.0,0.1654,0.0
71,Class 2,unknown,Nonflav,0.37,0.3659,0.0,0.0,0.355,0.0,0.0,0.2791
71,Class 2,unknown,ProAn,1.46,0.5248,0.0,0.0,0.2567,0.0,0.0,0.2185
71,Class 2,unknown,Color,3.05,0.0,0.8343,0.0,0.0926,0.0,0.0,0.0731
71,Class 2,unknown,Hue,0.906,0.0,0.5018,0.0,0.3048,0.0,0.0,0.1934
71,Class 2,unknown,OD,1.82,0.0,0.0,0.9144,0.0,0.0,0.0846,0.001
71,Class 2,unknown,Proline,870.0,0.6568,0.0,0.0,0.0,0.1951,0.0,0.1481
72,Class 2,unknown,Alc,13.86,0.7129,0.0,0.0,0.0,0.2755,0.0,0.0116
72,Class 2,unknown,Mal,1.51,0.0,0.9105,0.0,0.0,0.0,0.0894,0.0001
72,Class 2,unknown,Ash,2.67,0.4103,0.0,0.0,0.0,0.3871,0.0,0.2026
72,Class 2,unknown,AlkAsh,25.0,0.0,0.5218,0.0,0.0,0.0,0.4519,0.0263
72,Class 2,unknown,Mg,86.0,0.0,0.4827,0.0,0.0,0.0,0.3712,0.1461
72,Class 2,unknown,TotPhen,2.95,0.7756,0.0,0.0,0.2223,0.0,0.0,0.0021
72,Class 2,unknown,Flav,2.86,0.75,0.0,0.0,0.25,0.0,0.0,0.0
72,Class 2,unknown,Nonflav,0.21,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
72,Class 2,unknown,ProAn,1.87,0.5865,0.0,0.0,0.346,0.0,0.0,0.0675
72,Class 2,unknown,Color,3.38,0.0,0.7699,0.0,0.1426,0.0,0.0,0.0875
72,Class 2,unknown,Hue,1.36,0.0,0.6993,0.0,0.3007,0.0,0.0,0.0
72,Class 2,unknown,OD,3.16,0.6429,0.0,0.0,0.3571,0.0,0.0,0.0
72,Class 2,unknown,Proline,410.0,0.0,0.7957,0.0,0.0,0.0,0.202,0.0023
73,Class 2,unknown,Alc,13.49,0.5039,0.0,0.0,0.0,0.4462,0.0,0.0499
73,Class 2,unknown,Mal,1.66,0.0,0.9005,0.0,0.0,0.0,0.0995,0.0
73,Class 2,unknown,Ash,2.24,0.0,0.357,0.0,0.0,0.0,0.3284,0.3146
73,Class 2,unknown,AlkAsh,24.0,0.0,0.0,0.5207,0.0,0.0,0.437,0.0423
73,Class 2,unknown,Mg,87.0,0.0,0.4556,0.0,0.0,0.0,0.3845,0.1599
73,Class 2,unknown,TotPhen,1.88,0.0,0.0,0.61,0.0,0.0,0.3775,0.0125
73,Class 2,unknown,Flav,1.84,0.0,0.9616,0.0,0.036,0.0,0.0,0.0024
73,Class 2,unknown,Nonflav,0.27,0.6006,0.0,0.0,0.2857,0.0,0.0,0.1137
73,Class 2,unknown,ProAn,1.03,0.0,0.0,0.6935,0.0,0.0,0.2833,0.0232
73,Class 2,unknown,Color,3.74,0.0,0.6578,0.0,0.2292,0.0,0.0,0.113
73,Class 2,unknown,Hue,0.98,0.5112,0.0,0.0,0.4489,0.0,0.0,0.0399
73,Class 2,unknown,OD,2.78,0.0,0.5061,0.0,0.4932,0.0,0.0,0.0007
73,Class 2,unknown,Proline,472.0,0.0,0.6369,0.0,0.0,0.0,0.3592,0.0039
74,Class 2,unknown,Alc,12.99,0.0,0.0,0.5738,0.0,0.0,0.2659,0.1603
74,Class 2,unknown,Mal,1.67,0.9376,0.0,0.0,0.0573,0.0,0.0,0.0051
74,Class 2,unknown,Ash,2.6,0.0,0.0,0.4116,0.0,0.3908,0.0,0.1976
74,Class 2,unknown,AlkAsh,30.0,0.0,0.9688,0.0,0.0,0.0,0.0303,0.0009
74,Class 2,unknown,Mg,139.0,0.0,0.7018,0.0,0.2711,0.0,0.0,0.0271
74,Class 2,unknown,TotPhen,3.3,0.7991,0.0,0.0,0.2008,0.0,0.0,0.0001
74,Class 2,unknown,Flav,2.89,0.7625,0.0,0.0,0.2375,0.0,0.0,0.0
74,Class 2,unknown,Nonflav,0.21,0.5695,0.0,0.0,0.3411,0.0,0.0,0.0894
74,Class 2,unknown,ProAn,1.96,0.6474,0.0,0.0,0.2522,0.0,0.0,0.1004
74,Class 2,unknown,Color,3.35,0.0,0.7772,0.0,0.137,0.0,0.0,0.0858
74,Class 2,unknown,Hue,1.31,0.0,0.5778,0.0,0.4222,0.0,0.0,0.0
74,Class 2,unknown,OD,3.5,0.6443,0.0,0.0,0.3557,0.0,0.0,0.0
74,Class 2,unknown,Proline,985.0,0.9741,0.0,0.0,0.0182,0.0,0.0,0.0077
75,Class 2,unknown,Alc,11.96,0.0,0.9263,0.0,0.0,0.0,0.0733,0.0004
75,Class 2,unknown,Mal,1.09,0.0,0.9174,0.0,0.0,0.0,0.0826,0.0
75,Class 2,unknown,Ash,2.3,0.0,0.0,0.3685,0.0,0.3296,0.0,0.3019
75,Class 2,unknown,AlkAsh,21.0,0.0,0.0,0.5085,0.0,0.0,0.3271,0.1644
75,Class 2,unknown,Mg,101.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
75,Class 2,unknown,TotPhen,3.38,0.7883,0.0,0.0,0.2116,0.0,0.0,0.0001
75,Class 2,unknown,Flav,2.14,0.0,0.8285,0.0,0.1715,0.0,0.0,0.0
75,Class 2,unknown,Nonflav,0.13,0.0,0.582,0.0,0.3316,0.0,0.0,0.0864
75,Class 2,unknown,ProAn,1.65,0.5724,0.0,0.0,0.2473,0.0,0.0,0.1803
75,Class 2,unknown,Color,3.21,0.0,0.807,0.0,0.1139,0.0,0.0,0.0791
75,Class 2,unknown,Hue,0.99,0.5313,0.0,0.0,0.4374,0.0,0.0,0.0313
75,Class 2,unknown,OD,3.13,0.6371,0.0,0.0,0.3629,0.0,0.0,0.0
75,Class 2,unknown,Proline,886.0,0.7401,0.0,0.0,0.0,0.14,0.0,0.1199
76,Class 2,unknown,Alc,11.66,0.0,0.9733,0.0,0.0,0.0,0.0267,0.0
76,Class 2,unknown,Mal,1.88,0.0,0.8808,0.0,0.0,0.0,0.1192,0.0
76,Class 2,unknown,Ash,1.92,0.0,0.8071,0.0,0.132,0.0,0.0,0.0609
76,Class 2,unknown,AlkAsh,16.0,0.6892,0.0,0.0,0.2502,0.0,0.0,0.0606
76,Class 2,unknown,Mg,97.0,0.0,0.0,0.4211,0.0,0.309,0.0,0.2699
76,Class 2,unknown,TotPhen,1.61,0.0,0.0,0.749,0.0,0.0,0.2501,0.0009
76,Class 2,unknown,Flav,1.57,0.0,0.9336,0.0,0.0,0.0,0.0609,0.0055
76,Class 2,unknown,Nonflav,0.34,0.473,0.0,0.0,0.3209,0.0,0.0,0.2061
76,Class 2,unknown,ProAn,1.15,0.0,0.0,0.5969,0.0,0.0,0.3082,0.0949
76,Class 2,unknown,Color,3.8,0.0,0.6343,0.0,0.2474,0.0,0.0,0.1183
76,Class 2,unknown,Hue,1.23,0.5697,0.0,0.0,0.4303,0.0,0.0,0.0
76,Class 2,unknown,OD,2.14,0.0,0.0,0.543,0.0,0.0,0.4227,0.0343
76,Class 2,unknown,Proline,428.0,0.0,0.7521,0.0,0.0,0.0,0.2452,0.0027
77,Class 2,unknown,Alc,13.03,0.0,0.0,0.5788,0.0,0.0,0.2383,0.1829
77,Class 2,unknown,Mal,0.9,0.0,0.897,0.0,0.0,0.0,0.103,0.0
77,Class 2,unknown,Ash,1.71,0.0,0.9625,0.0,0.0318,0.0,0.0,0.0057
77,Class 2,unknown,AlkAsh,16.0,0.6892,0.0,0.0,0.2502,0.0,0.0,0.0606
77,Class 2,unknown,Mg,86.0,0.0,0.4827,0.0,0.0,0.0,0.3712,0.1461
77,Class 2,unknown,TotPhen,1.95,0.0,0.0,0.5552,0.0,0.0,0.4217,0.0231
77,Class 2,unknown,Flav,2.03,0.0,0.8966,0.0,0.1033,0.0,0.0,0.0001
77,Class 2,unknown,Nonflav,0.24,0.601,0.0,0.0,0.3016,0.0,0.0,0.0974
77,Class 2,unknown,ProAn,1.46,0.5248,0.0,0.0,0.2567,0.0,0.0,0.2185
77,Class 2,unknown,Color,4.6,0.545,0.0,0.0,0.2526,0.0,0.0,0.2024
77,Class 2,unknown,Hue,1.19,0.6132,0.0,0.0,0.3867,0.0,0.0,0.0001
77,Class 2,unknown,OD,2.48,0.0,0.698,0.0,0.2662,0.0,0.0,0.0358
77,Class 2,unknown,Proline,392.0,0.0,0.8354,0.0,0.0,0.0,0.1626,0.002
78,Class 2,unknown,Alc,11.84,0.0,0.9503,0.0,0.0,0.0,0.0495,0.0002
78,Class 2,unknown,Mal,2.89,0.0,0.7328,0.0,0.0,0.0,0.2672,0.0
78,Class 2,unknown,Ash,2.23,0.0,0.3677,0.0,0.0,0.0,0.3207,0.3116
78,Class 2,unknown,AlkAsh,18.0,0.4869,0.0,0.0,0.2984,0.0,0.0,0.2147
78,Class 2,unknown,Mg,112.0,0.5054,0.0,0.0,0.0,0.2827,0.0,0.2119
78,Class 2,unknown,TotPhen,1.72,0.0,0.0,0.7045,0.0,0.0,0.2927,0.0028
78,Class 2,unknown,Flav,1.32,0.0,0.5915,0.0,0.0,0.0,0.408,0.0005
78,Class 2,unknown,Nonflav,0.43,0.0,0.0,0.465,0.0,0.0,0.3969,0.1381
78,Class 2,unknown,ProAn,0.95,0.0,0.0,0.73,0.0,0.0,0.2629,0.0071
78,Class 2,unknown,Color,2.65,0.0,0.8774,0.0,0.0,0.0,0.0655,0.0571
78,Class 2,unknown,Hue,0.96,0.0,0.4714,0.0,0.4649,0.0,0.0,0.0637
78,Class 2,unknown,OD,2.52,0.0,0.6779,0.0,0.2998,0.0,0.0,0.0223
78,Class 2,unknown,Proline,500.0,0.0,0.5645,0.0,0.0,0.0,0.4305,0.005
79,Class 2,unknown,Alc,12.33,0.0,0.7797,0.0,0.0,0.0,0.2145,0.0058
79,Class 2,unknown,Mal,0.99,0.0,0.9107,0.0,0.0,0.0,0.0893,0.0
79,Class 2,unknown,Ash,1.95,0.0,0.7685,0.0,0.1529,0.0,0.0,0.0786
79,Class 2,unknown,AlkAsh,14.8,0.7561,0.0,0.0,0.2215,0.0,0.0,0.0224
79,Class 2,unknown,Mg,136.0,0.0,0.6069,0.0,0.3504,0.0,0.0,0.0427
79,Class 2,unknown,TotPhen,1.9,0.0,0.0,0.5951,0.0,0.0,0.3899,0.015
79,Class 2,unknown,Flav,1.85,0.0,0.9597,0.0,0.0382,0.0,0.0,0.0021
79,Class 2,unknown,Nonflav,0.35,0.4401,0.0,0.0,0.3319,0.0,0.0,0.228
79,Class 2,unknown,ProAn,2.76,0.0,0.9968,0.0,0.0,0.0,0.0026,0.0006
79,Class 2,unknown,Color,3.4,0.0,0.765,0.0,0.1464,0.0,0.0,0.0886
79,Class 2,unknown,Hue,1.06,0.6214,0.0,0.0,0.3734,0.0,0.0,0.0052
79,Class 2,unknown,OD,2.31,0.0,0.6765,0.0,0.0,0.0,0.1965,0.127
79,Class 2,unknown,Proline,750.0,0.0,0.0,0.6074,0.0,0.0,0.2732,0.1194
80,Class 2,unknown,Alc,12.7,0.0,0.5021,0.0,0.0,0.0,0.4496,0.0483
80,Class 2,unknown,Mal,3.87,0.0,0.5465,0.0,0.0,0.0,0.4535,0.0
80,Class 2,unknown,Ash,2.4,0.0,0.0,0.4116,0.0,0.3487,0.0,0.2397
80,Class 2,unknown,AlkAsh,23.0,0.0,0.0,0.5538,0.0,0.0,0.3792,0.067
80,Class 2,unknown,Mg,101.0,0.0,0.0,0.3976,0.0,0.3683,0.0,0.2341
80,Class 2,unknown,TotPhen,2.83,0.7361,0.0,0.0,0.2585,0.0,0.0,0.0054
80,Class 2,unknown,Flav,2.55,0.5487,0.0,0.0,0.4513,0.0,0.0,0.0
80,Class 2,unknown,Nonflav,0.43,0.0,0.0,0.465,0.0,0.0,0.3969,0.1381
80,Class 2,unknown,ProAn,1.95,0.5165,0.0,0.0,0.4241,0.0,0.0,0.0594
80,Class 2,unknown,Color,2.57,0.0,0.8826,0.0,0.0,0.0,0.0651,0.0523
80,Class 2,unknown,Hue,1.19,0.6132,0.0,0.0,0.3867,0.0,0.0,0.0001
80,Class 2,unknown,OD,3.13,0.6371,0.0,0.0,0.3629,0.0,0.0,0.0
80,Class 2,unknown,Proline,463.0,0.0,0.6608,0.0,0.0,0.0,0.3356,0.0036
81,Class 2,unknown,Alc,12.0,0.0,0.9162,0.0,0.0,0.0,0.0832,0.0006
81,Class 2,unknown,Mal,0.92,0.0,0.9009,0.0,0.0,0.0,0.0991,0.0
81,Class 2,unknown,Ash,2.0,0.0,0.6963,0.0,0.1889,0.0,0.0,0.1148
81,Class 2,unknown,AlkAsh,19.0,0.3622,0.0,0.0,0.0,0.3257,0.0,0.3121
81,Class 2,unknown,Mg,86.0,0.0,0.4827,0.0,0.0,0.0,0.3712,0.1461
81,Class 2,unknown,TotPhen,2.42,0.0,0.5048,0.0,0.391,0.0,0.0,0.1042
81,Class 2,unknown,Flav,2.26,0.0,0.7289,0.0,0.2711,0.0,0.0,0.0
81,Class 2,unknown,Nonflav,0.3,0.5683,0.0,0.0,0.2899,0.0,0.0,0.1418
81,Class 2,unknown,ProAn,1.43,0.4895,0.0,0.0,0.2641,0.0,0.0,0.2464
81,Class 2,unknown,Color,2.5,0.0,0.8866,0.0,0.0,0.0,0.065,0.0484
81,Class 2,unknown,Hue,1.38,0.0,0.7483,0.0,0.2517,0.0,0.0,0.0
81,Class 2,unknown,OD,3.12,0.635,0.0,0.0,0.365,0.0,0.0,0.0
81,Class 2,unknown,Proline,278.0,0.0,0.9743,0.0,0.0,0.0,0.0249,0.0008
82,Class 2,unknown,Alc,12.72,0.0,0.4848,0.0,0.0,0.0,0.462,0.0532
82,Class 2,unknown,Mal,1.81,0.0,0.8877,0.0,0.0,0.0,0.1123,0.0
82,Class 2,unknown,Ash,2.2,0.0,0.402,0.0,0.3016,0.0,0.0,0.2964
82,Class 2,unknown,AlkAsh,18.8,0.3869,0.0,0.0,0.31,0.0,0.0,0.3031
82,Class 2,unknown,Mg,86.0,0.0,0.4827,0.0,0.0,0.0,0.3712,0.1461
82,Class 2,unknown,TotPhen,2.2,0.0,0.5536,0.0,0.0,0.0,0.3017,0.1447
82,Class 2,unknown,Flav,2.53,0.5311,0.0,0.0,0.4689,0.0,0.0,0.0
82,Class 2,unknown,Nonflav,0.26,0.6042,0.0,0.0,0.2886,0.0,0.0,0.1072
82,Class 2,unknown,ProAn,1.77,0.6367,0.0,0.0,0.2818,0.0,0.0,0.0815
82,Class 2,unknown,Color,3.9,0.0,0.5922,0.0,0.2801,0.0,0.0,0.1277
82,Class 2,unknown,Hue,1.16,0.6329,0.0,0.0,0.3668,0.0,0.0,0.0003
82,Class 2,unknown,OD,3.14,0.6392,0.0,0.0,0.3608,0.0,0.0,0.0
82,Class 2,unknown,Proline,714.0,0.0,0.0,0.6496,0.0,0.0,0.2847,0.0657
83,Class 2,unknown,Alc,12.08,0.0,0.8925,0.0,0.0,0.0,0.1065,0.001
83,Class 2,unknown,Mal,1.13,0.0,0.9193,0.0,0.0,0.0,0.0807,0.0
83,Class 2,unknown,Ash,2.51,0.0,0.0,0.4252,0.0,0.3695,0.0,0.2053
83,Class 2,unknown,AlkAsh,24.0,0.0,0.0,0.5207,0.0,0.0,0.437,0.0423
83,Class 2,unknown,Mg,78.0,0.0,0.7287,0.0,0.0,0.0,0.2163,0.055
83,Class 2,unknown,TotPhen,2.0,0.0,0.0,0.5109,0.0,0.0,0.4542,0.0349
83,Class 2,unknown,Flav,1.58,0.0,0.9389,0.0,0.0,0.0,0.0551,0.006
83,Class 2,unknown,Nonflav,0.4,0.0,0.385,0.0,0.0,0.0,0.3698,0.2452
83,Class 2,unknown,ProAn,1.4,0.4499,0.0,0.0,0.0,0.2778,0.0,0.2723
83,Class 2,unknown,Color,2.2,0.0,0.8959,0.0,0.0,0.0,0.0682,0.0359
83,Class 2,unknown,Hue,1.31,0.0,0.5778,0.0,0.4222,0.0,0.0,0.0
83,Class 2,unknown,OD,2.72,0.0,0.5444,0.0,0.454,0.0,0.0,0.0016
83,Class 2,unknown,Proline,630.0,0.0,0.0,0.6443,0.0,0.0,0.3364,0.0193
84,Class 2,unknown,Alc,13.05,0.0,0.0,0.58,0.0,0.0,0.2252,0.1948
84,Class 2,unknown,Mal,3.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,Class 2,unknown,Ash,2.32,0.0,0.0,0.3795,0.0,0.3338,0.0,0.2867
84,Class 2,unknown,AlkAsh,22.5,0.0,0.0,0.5566,0.0,0.0,0.3593,0.0841
84,Class 2,unknown,Mg,85.0,0.0,0.5113,0.0,0.0,0.0,0.3561,0.1326
84,Class 2,unknown,TotPhen,1.65,0.0,0.0,0.7344,0.0,0.0,0.2642,0.0014
84,Class 2,unknown,Flav,1.59,0.0,0.9439,0.0,0.0,0.0,0.0496,0.0065
84,Class 2,unknown,Nonflav,0.61,0.0,0.0,0.7879,0.0,0.0,0.212,0.0001
84,Class 2,unknown,ProAn,1.62,0.5425,0.0,0.0,0.2531,0.0,0.0,0.2044
84,Class 2,unknown,Color,4.8,0.6063,0.0,0.0,0.0,0.2211,0.0,0.1726
84,Class 2,unknown,Hue,0.84,0.0,0.0,0.478,0.0,0.0,0.4088,0.1132
84,Class 2,unknown,OD,2.01,0.0,0.0,0.7653,0.0,0.0,0.2258,0.0089
84,Class 2,unknown,Proline,515.0,0.0,0.528,0.0,0.0,0.0,0.4663,0.0057
85,Class 2,unknown,Alc,11.84,0.0,0.9503,0.0,0.0,0.0,0.0495,0.0002
85,Class 2,unknown,Mal,0.89,0.0,0.8948,0.0,0.0,0.0,0.1052,0.0
85,Class 2,unknown,Ash,2.58,0.0,0.0,0.4164,0.0,0.3857,0.0,0.1979
85,Class 2,unknown,AlkAsh,18.0,0.4869,0.0,0.0,0.2984,0.0,0.0,0.2147
85,Class 2,unknown,Mg,94.0,0.0,0.0,0.4268,0.0,0.0,0.3096,0.2636
85,Class 2,unknown,TotPhen,2.2,0.0,0.5536,0.0,0.0,0.0,0.3017,0.1447
85,Class 2,unknown,Flav,2.21,0.0,0.7731,0.0,0.2269,0.0,0.0,0.0
85,Class 2,unknown,Nonflav,0.22,0.5837,0.0,0.0,0.325,0.0,0.0,0.0913
85,Class 2,unknown,ProAn,2.35,0.0,0.9157,0.0,0.0637,0.0,0.0,0.0206
85,Class 2,unknown,Color,3.05,0.0,0.8343,0.0,0.0926,0.0,0.0,0.0731
85,Class 2,unknown,Hue,0.79,0.0,0.0,0.6788,0.0,0.0,0.2836,0.0376
85,Class 2,unknown,OD,3.08,0.6253,0.0,0.0,0.3747,0.0,0.0,0.0
85,Class 2,unknown,Proline,520.0,0.0,0.5164,0.0,0.0,0.0,0.4777,0.0059
86,Class 2,unknown,Alc,12.67,0.0,0.5278,0.0,0.0,0.0,0.4306,0.0416
86,Class 2,unknown,Mal,0.98,0.0,0.9096,0.0,0.0,0.0,0.0904,0.0
86,Class 2,unknown,Ash,2.24,0.0,0.357,0.0,0.0,0.0,0.3284,0.3146
86,Class 2,unknown,AlkAsh,18.0,0.4869,0.0,0.0,0.2984,0.0,0.0,0.2147
