sample_index,ground_truth,dataset_split,attribute,attribute_data,{Ka},{Ro},{Ca},{Ka ∪ Ro},{Ka ∪ Ca},{Ro ∪ Ca},{Ka ∪ Ro ∪ Ca}
125,Rosa,unknown,KG,5.144,0.0,0.0,0.6177,0.0,0.3803,0.0,0.002
126,Rosa,unknown,A,18.75,0.0,0.9991,0.0,0.0009,0.0,0.0,0.0
126,Rosa,unknown,P,16.18,0.0,0.9975,0.0,0.0025,0.0,0.0,0.0
126,Rosa,unknown,C,0.8999,0.0,0.5145,0.0,0.4418,0.0,0.0,0.0437
126,Rosa,unknown,KL,6.111,0.0,0.9689,0.0,0.0311,0.0,0.0,0.0
126,Rosa,unknown,KW,3.869,0.0,0.9971,0.0,0.0029,0.0,0.0,0.0
126,Rosa,unknown,AC,4.188,0.0,0.0,0.398,0.0,0.0,0.3911,0.2109
126,Rosa,unknown,KG,5.992,0.0,0.9971,0.0,0.0029,0.0,0.0,0.0
127,Rosa,unknown,A,18.65,0.0,0.9988,0.0,0.0012,0.0,0.0,0.0
127,Rosa,unknown,P,16.41,0.0,0.9995,0.0,0.0005,0.0,0.0,0.0
127,Rosa,unknown,C,0.8698,0.3916,0.0,0.0,0.3717,0.0,0.0,0.2367
127,Rosa,unknown,KL,6.285,0.0,0.997,0.0,0.003,0.0,0.0,0.0
127,Rosa,unknown,KW,3.594,0.0,0.8683,0.0,0.1317,0.0,0.0,0.0
127,Rosa,unknown,AC,4.391,0.0,0.0,0.4362,0.0,0.0,0.3832,0.1806
127,Rosa,unknown,KG,6.102,0.0,0.9993,0.0,0.0007,0.0,0.0,0.0
128,Rosa,unknown,A,17.98,0.0,0.9912,0.0,0.0088,0.0,0.0,0.0
128,Rosa,unknown,P,15.85,0.0,0.9808,0.0,0.0192,0.0,0.0,0.0
128,Rosa,unknown,C,0.8993,0.0,0.5154,0.0,0.44,0.0,0.0,0.0446
128,Rosa,unknown,KL,5.979,0.0,0.8616,0.0,0.1384,0.0,0.0,0.0
128,Rosa,unknown,KW,3.687,0.0,0.9602,0.0,0.0398,0.0,0.0,0.0
128,Rosa,unknown,AC,2.257,0.5796,0.0,0.0,0.3103,0.0,0.0,0.1101
128,Rosa,unknown,KG,5.919,0.0,0.9923,0.0,0.0077,0.0,0.0,0.0
129,Rosa,unknown,A,20.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,Rosa,unknown,P,17.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,Rosa,unknown,C,0.8735,0.0,0.413,0.0,0.4026,0.0,0.0,0.1844
129,Rosa,unknown,KL,6.513,0.0,0.9999,0.0,0.0001,0.0,0.0,0.0
129,Rosa,unknown,KW,3.773,0.0,0.9881,0.0,0.0119,0.0,0.0,0.0
129,Rosa,unknown,AC,1.91,0.6417,0.0,0.0,0.2768,0.0,0.0,0.0815
129,Rosa,unknown,KG,6.185,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0
130,Rosa,unknown,A,17.55,0.0,0.9709,0.0,0.0291,0.0,0.0,0.0
130,Rosa,unknown,P,15.66,0.0,0.9425,0.0,0.0575,0.0,0.0,0.0
130,Rosa,unknown,C,0.8991,0.0,0.5155,0.0,0.4395,0.0,0.0,0.045
130,Rosa,unknown,KL,5.791,0.5521,0.0,0.0,0.4468,0.0,0.0,0.0011
130,Rosa,unknown,KW,3.69,0.0,0.9618,0.0,0.0382,0.0,0.0,0.0
130,Rosa,unknown,AC,5.366,0.0,0.0,0.6111,0.0,0.0,0.3125,0.0764
130,Rosa,unknown,KG,5.661,0.0,0.7972,0.0,0.1873,0.0,0.0,0.0155
131,Rosa,unknown,A,18.3,0.0,0.9966,0.0,0.0034,0.0,0.0,0.0
131,Rosa,unknown,P,15.89,0.0,0.9849,0.0,0.0151,0.0,0.0,0.0
131,Rosa,unknown,C,0.9108,0.4874,0.0,0.0,0.4804,0.0,0.0,0.0322
131,Rosa,unknown,KL,5.979,0.0,0.8616,0.0,0.1384,0.0,0.0,0.0
131,Rosa,unknown,KW,3.755,0.0,0.9846,0.0,0.0154,0.0,0.0,0.0
131,Rosa,unknown,AC,2.837,0.4657,0.0,0.0,0.3596,0.0,0.0,0.1747
131,Rosa,unknown,KG,5.962,0.0,0.9956,0.0,0.0044,0.0,0.0,0.0
132,Rosa,unknown,A,18.94,0.0,0.9995,0.0,0.0005,0.0,0.0,0.0
132,Rosa,unknown,P,16.32,0.0,0.999,0.0,0.001,0.0,0.0,0.0
132,Rosa,unknown,C,0.8942,0.0,0.5169,0.0,0.428,0.0,0.0,0.0551
132,Rosa,unknown,KL,6.144,0.0,0.9795,0.0,0.0205,0.0,0.0,0.0
132,Rosa,unknown,KW,3.825,0.0,0.9944,0.0,0.0056,0.0,0.0,0.0
132,Rosa,unknown,AC,2.908,0.4513,0.0,0.0,0.3646,0.0,0.0,0.1841
132,Rosa,unknown,KG,5.949,0.0,0.9948,0.0,0.0052,0.0,0.0,0.0
133,Rosa,unknown,A,15.38,0.851,0.0,0.0,0.149,0.0,0.0,0.0
133,Rosa,unknown,P,14.9,0.7887,0.0,0.0,0.2113,0.0,0.0,0.0
133,Rosa,unknown,C,0.8706,0.3945,0.0,0.0,0.3812,0.0,0.0,0.2243
133,Rosa,unknown,KL,5.884,0.0,0.6813,0.0,0.3186,0.0,0.0,0.0001
133,Rosa,unknown,KW,3.268,0.9023,0.0,0.0,0.0834,0.0,0.0,0.0143
133,Rosa,unknown,AC,4.462,0.0,0.0,0.4496,0.0,0.0,0.3797,0.1707
133,Rosa,unknown,KG,5.795,0.0,0.9607,0.0,0.0387,0.0,0.0,0.0006
134,Rosa,unknown,A,16.16,0.5061,0.0,0.0,0.4939,0.0,0.0,0.0
134,Rosa,unknown,P,15.33,0.0,0.7164,0.0,0.2836,0.0,0.0,0.0
134,Rosa,unknown,C,0.8644,0.3626,0.0,0.0,0.0,0.3382,0.0,0.2992
134,Rosa,unknown,KL,5.845,0.0,0.5849,0.0,0.4149,0.0,0.0,0.0002
134,Rosa,unknown,KW,3.395,0.6833,0.0,0.0,0.316,0.0,0.0,0.0007
134,Rosa,unknown,AC,4.266,0.0,0.0,0.4127,0.0,0.0,0.3884,0.1989
134,Rosa,unknown,KG,5.795,0.0,0.9607,0.0,0.0387,0.0,0.0,0.0006
135,Rosa,unknown,A,15.56,0.7962,0.0,0.0,0.2038,0.0,0.0,0.0
135,Rosa,unknown,P,14.89,0.7969,0.0,0.0,0.2031,0.0,0.0,0.0
135,Rosa,unknown,C,0.8823,0.0,0.4818,0.0,0.414,0.0,0.0,0.1042
135,Rosa,unknown,KL,5.776,0.5886,0.0,0.0,0.4099,0.0,0.0,0.0015
135,Rosa,unknown,KW,3.408,0.646,0.0,0.0,0.3535,0.0,0.0,0.0005
135,Rosa,unknown,AC,4.972,0.0,0.0,0.5435,0.0,0.0,0.346,0.1105
135,Rosa,unknown,KG,5.847,0.0,0.9801,0.0,0.0198,0.0,0.0,0.0001
136,Rosa,unknown,A,15.38,0.851,0.0,0.0,0.149,0.0,0.0,0.0
136,Rosa,unknown,P,14.66,0.9221,0.0,0.0,0.0776,0.0,0.0,0.0003
136,Rosa,unknown,C,0.899,0.0,0.5157,0.0,0.4392,0.0,0.0,0.0451
136,Rosa,unknown,KL,5.477,0.7056,0.0,0.0,0.0,0.2575,0.0,0.0369
136,Rosa,unknown,KW,3.465,0.0,0.536,0.0,0.4639,0.0,0.0,0.0001
136,Rosa,unknown,AC,3.6,0.0,0.3953,0.0,0.3134,0.0,0.0,0.2913
136,Rosa,unknown,KG,5.439,0.5411,0.0,0.0,0.0,0.3313,0.0,0.1276
137,Rosa,unknown,A,17.36,0.0,0.9521,0.0,0.0479,0.0,0.0,0.0
137,Rosa,unknown,P,15.76,0.0,0.9674,0.0,0.0326,0.0,0.0,0.0
137,Rosa,unknown,C,0.8785,0.0,0.4571,0.0,0.4105,0.0,0.0,0.1324
137,Rosa,unknown,KL,6.145,0.0,0.9798,0.0,0.0202,0.0,0.0,0.0
137,Rosa,unknown,KW,3.574,0.0,0.8336,0.0,0.1664,0.0,0.0,0.0
137,Rosa,unknown,AC,3.526,0.0,0.3938,0.0,0.3276,0.0,0.0,0.2786
137,Rosa,unknown,KG,5.971,0.0,0.9961,0.0,0.0039,0.0,0.0,0.0
138,Rosa,unknown,A,15.57,0.7927,0.0,0.0,0.2073,0.0,0.0,0.0
138,Rosa,unknown,P,15.15,0.5098,0.0,0.0,0.4902,0.0,0.0,0.0
138,Rosa,unknown,C,0.8527,0.0,0.0,0.6332,0.0,0.2372,0.0,0.1296
138,Rosa,unknown,KL,5.92,0.0,0.7606,0.0,0.2394,0.0,0.0,0.0
138,Rosa,unknown,KW,3.231,0.9163,0.0,0.0,0.0537,0.0,0.0,0.03
138,Rosa,unknown,AC,2.64,0.5053,0.0,0.0,0.3443,0.0,0.0,0.1504
138,Rosa,unknown,KG,5.879,0.0,0.9869,0.0,0.013,0.0,0.0,0.0001
139,Rosa,unknown,A,15.6,0.782,0.0,0.0,0.218,0.0,0.0,0.0
139,Rosa,unknown,P,15.11,0.5618,0.0,0.0,0.4382,0.0,0.0,0.0
139,Rosa,unknown,C,0.858,0.0,0.0,0.4932,0.0,0.3033,0.0,0.2035
139,Rosa,unknown,KL,5.832,0.0,0.5515,0.0,0.4481,0.0,0.0,0.0004
139,Rosa,unknown,KW,3.286,0.8875,0.0,0.0,0.1027,0.0,0.0,0.0098
139,Rosa,unknown,AC,2.725,0.4883,0.0,0.0,0.3511,0.0,0.0,0.1606
139,Rosa,unknown,KG,5.752,0.0,0.932,0.0,0.0662,0.0,0.0,0.0018
140,Rosa,unknown,A,16.23,0.0,0.5347,0.0,0.4653,0.0,0.0,0.0
140,Rosa,unknown,P,15.18,0.0,0.5298,0.0,0.4702,0.0,0.0,0.0
140,Rosa,unknown,C,0.885,0.0,0.4951,0.0,0.4162,0.0,0.0,0.0887
140,Rosa,unknown,KL,5.872,0.0,0.6525,0.0,0.3474,0.0,0.0,0.0001
140,Rosa,unknown,KW,3.472,0.0,0.559,0.0,0.4409,0.0,0.0,0.0001
140,Rosa,unknown,AC,3.769,0.0,0.397,0.0,0.0,0.0,0.321,0.282
140,Rosa,unknown,KG,5.922,0.0,0.9926,0.0,0.0074,0.0,0.0,0.0
141,Canadian,unknown,A,13.07,0.5983,0.0,0.0,0.0,0.3997,0.0,0.002
141,Canadian,unknown,P,13.92,0.7799,0.0,0.0,0.0,0.2173,0.0,0.0028
141,Canadian,unknown,C,0.848,0.0,0.0,0.7466,0.0,0.1754,0.0,0.078
141,Canadian,unknown,KL,5.472,0.6951,0.0,0.0,0.0,0.2698,0.0,0.0351
141,Canadian,unknown,KW,2.994,0.0,0.0,0.6675,0.0,0.3313,0.0,0.0012
141,Canadian,unknown,AC,5.304,0.0,0.0,0.6009,0.0,0.0,0.318,0.0811
141,Canadian,unknown,KG,5.395,0.5172,0.0,0.0,0.0,0.4137,0.0,0.0691
142,Canadian,unknown,A,13.32,0.7829,0.0,0.0,0.0,0.2134,0.0,0.0037
142,Canadian,unknown,P,13.94,0.803,0.0,0.0,0.0,0.1938,0.0,0.0032
142,Canadian,unknown,C,0.8613,0.0,0.0,0.4094,0.0,0.3374,0.0,0.2532
142,Canadian,unknown,KL,5.541,0.8053,0.0,0.0,0.0,0.1259,0.0,0.0688
142,Canadian,unknown,KW,3.073,0.6345,0.0,0.0,0.0,0.3599,0.0,0.0056
142,Canadian,unknown,AC,7.035,0.0,0.0,0.8229,0.0,0.0,0.1645,0.0126
142,Canadian,unknown,KG,5.44,0.5414,0.0,0.0,0.0,0.3293,0.0,0.1293
143,Canadian,unknown,A,13.34,0.7952,0.0,0.0,0.0,0.201,0.0,0.0038
143,Canadian,unknown,P,13.95,0.8141,0.0,0.0,0.0,0.1826,0.0,0.0033
143,Canadian,unknown,C,0.862,0.0,0.0,0.3926,0.0,0.3437,0.0,0.2637
143,Canadian,unknown,KL,5.389,0.5,0.0,0.0,0.0,0.4859,0.0,0.0141
143,Canadian,unknown,KW,3.074,0.6383,0.0,0.0,0.0,0.356,0.0,0.0057
143,Canadian,unknown,AC,5.995,0.0,0.0,0.7059,0.0,0.0,0.2538,0.0403
143,Canadian,unknown,KG,5.307,0.0,0.0,0.5352,0.0,0.4456,0.0,0.0192
144,Canadian,unknown,A,12.22,0.0,0.0,0.8836,0.0,0.1163,0.0,0.0001
144,Canadian,unknown,P,13.32,0.0,0.0,0.8878,0.0,0.1121,0.0,0.0001
144,Canadian,unknown,C,0.8652,0.3681,0.0,0.0,0.0,0.3212,0.0,0.3107
144,Canadian,unknown,KL,5.224,0.0,0.0,0.7716,0.0,0.226,0.0,0.0024
144,Canadian,unknown,KW,2.967,0.0,0.0,0.7515,0.0,0.2478,0.0,0.0007
144,Canadian,unknown,AC,5.469,0.0,0.0,0.6278,0.0,0.0,0.3031,0.0691
144,Canadian,unknown,KG,5.221,0.0,0.0,0.599,0.0,0.3954,0.0,0.0056
145,Canadian,unknown,A,11.82,0.0,0.0,0.9449,0.0,0.0551,0.0,0.0
145,Canadian,unknown,P,13.4,0.0,0.0,0.8496,0.0,0.1503,0.0,0.0001
145,Canadian,unknown,C,0.8274,0.0,0.0,0.9749,0.0,0.0221,0.0,0.003
145,Canadian,unknown,KL,5.314,0.0,0.0,0.6499,0.0,0.344,0.0,0.0061
145,Canadian,unknown,KW,2.777,0.0,0.0,0.9744,0.0,0.0256,0.0,0.0
145,Canadian,unknown,AC,4.471,0.0,0.0,0.4513,0.0,0.0,0.3792,0.1695
145,Canadian,unknown,KG,5.178,0.0,0.0,0.6135,0.0,0.3833,0.0,0.0032
146,Canadian,unknown,A,11.21,0.0,0.0,0.9754,0.0,0.0246,0.0,0.0
146,Canadian,unknown,P,13.13,0.0,0.0,0.9389,0.0,0.0611,0.0,0.0
146,Canadian,unknown,C,0.8167,0.0,0.0,0.9942,0.0,0.0055,0.0,0.0003
146,Canadian,unknown,KL,5.279,0.0,0.0,0.7066,0.0,0.2893,0.0,0.0041
146,Canadian,unknown,KW,2.687,0.0,0.0,0.9903,0.0,0.0097,0.0,0.0
146,Canadian,unknown,AC,6.169,0.0,0.0,0.7289,0.0,0.0,0.2377,0.0334
146,Canadian,unknown,KG,5.275,0.0,0.0,0.5647,0.0,0.4232,0.0,0.0121
147,Canadian,unknown,A,11.43,0.0,0.0,0.9687,0.0,0.0313,0.0,0.0
147,Canadian,unknown,P,13.13,0.0,0.0,0.9389,0.0,0.0611,0.0,0.0
147,Canadian,unknown,C,0.8335,0.0,0.0,0.9458,0.0,0.0451,0.0,0.0091
147,Canadian,unknown,KL,5.176,0.0,0.0,0.8089,0.0,0.1895,0.0,0.0016
147,Canadian,unknown,KW,2.719,0.0,0.0,0.9865,0.0,0.0135,0.0,0.0
147,Canadian,unknown,AC,2.221,0.5863,0.0,0.0,0.3069,0.0,0.0,0.1068
147,Canadian,unknown,KG,5.132,0.0,0.0,0.6176,0.0,0.3807,0.0,0.0017
148,Canadian,unknown,A,12.49,0.0,0.0,0.7954,0.0,0.2043,0.0,0.0003
148,Canadian,unknown,P,13.46,0.0,0.0,0.8111,0.0,0.1888,0.0,0.0001
148,Canadian,unknown,C,0.8658,0.3719,0.0,0.0,0.3191,0.0,0.0,0.309
148,Canadian,unknown,KL,5.267,0.0,0.0,0.7231,0.0,0.2732,0.0,0.0037
148,Canadian,unknown,KW,2.967,0.0,0.0,0.7515,0.0,0.2478,0.0,0.0007
148,Canadian,unknown,AC,4.421,0.0,0.0,0.4418,0.0,0.0,0.3818,0.1764
148,Canadian,unknown,KG,5.002,0.0,0.0,0.5668,0.0,0.4328,0.0,0.0004
149,Canadian,unknown,A,12.7,0.0,0.0,0.6836,0.0,0.3158,0.0,0.0006
149,Canadian,unknown,P,13.71,0.0,0.0,0.527,0.0,0.4722,0.0,0.0008
149,Canadian,unknown,C,0.8491,0.0,0.0,0.7218,0.0,0.1896,0.0,0.0886
149,Canadian,unknown,KL,5.386,0.0,0.0,0.4934,0.0,0.4929,0.0,0.0137
149,Canadian,unknown,KW,2.911,0.0,0.0,0.8718,0.0,0.128,0.0,0.0002
149,Canadian,unknown,AC,3.26,0.0,0.3846,0.0,0.38,0.0,0.0,0.2354
149,Canadian,unknown,KG,5.316,0.0,0.0,0.5256,0.0,0.4526,0.0,0.0218
150,Canadian,unknown,A,10.79,0.0,0.0,0.9814,0.0,0.0186,0.0,0.0
150,Canadian,unknown,P,12.93,0.0,0.0,0.9618,0.0,0.0382,0.0,0.0
150,Canadian,unknown,C,0.8107,0.0,0.0,0.9975,0.0,0.0024,0.0,0.0001
150,Canadian,unknown,KL,5.317,0.0,0.0,0.6444,0.0,0.3493,0.0,0.0063
150,Canadian,unknown,KW,2.648,0.0,0.0,0.9934,0.0,0.0066,0.0,0.0
150,Canadian,unknown,AC,5.462,0.0,0.0,0.6267,0.0,0.0,0.3037,0.0696
150,Canadian,unknown,KG,5.194,0.0,0.0,0.6094,0.0,0.3867,0.0,0.0039
151,Canadian,unknown,A,11.83,0.0,0.0,0.944,0.0,0.056,0.0,0.0
151,Canadian,unknown,P,13.23,0.0,0.0,0.9174,0.0,0.0826,0.0,0.0
151,Canadian,unknown,C,0.8496,0.0,0.0,0.7101,0.0,0.1961,0.0,0.0938
151,Canadian,unknown,KL,5.263,0.0,0.0,0.7283,0.0,0.2682,0.0,0.0035
151,Canadian,unknown,KW,2.84,0.0,0.0,0.9462,0.0,0.0538,0.0,0.0
151,Canadian,unknown,AC,5.195,0.0,0.0,0.5824,0.0,0.0,0.3276,0.09
151,Canadian,unknown,KG,5.307,0.0,0.0,0.5352,0.0,0.4456,0.0,0.0192
152,Canadian,unknown,A,12.01,0.0,0.0,0.9228,0.0,0.0771,0.0,0.0001
152,Canadian,unknown,P,13.52,0.0,0.0,0.762,0.0,0.2378,0.0,0.0002
152,Canadian,unknown,C,0.8249,0.0,0.0,0.982,0.0,0.0162,0.0,0.0018
152,Canadian,unknown,KL,5.405,0.5383,0.0,0.0,0.0,0.4448,0.0,0.0169
152,Canadian,unknown,KW,2.776,0.0,0.0,0.9747,0.0,0.0253,0.0,0.0
152,Canadian,unknown,AC,6.992,0.0,0.0,0.819,0.0,0.0,0.1678,0.0132
152,Canadian,unknown,KG,5.27,0.0,0.0,0.5688,0.0,0.42,0.0,0.0112
153,Canadian,unknown,A,12.26,0.0,0.0,0.8736,0.0,0.1262,0.0,0.0002
153,Canadian,unknown,P,13.6,0.0,0.0,0.6775,0.0,0.3221,0.0,0.0004
153,Canadian,unknown,C,0.8333,0.0,0.0,0.9471,0.0,0.0441,0.0,0.0088
153,Canadian,unknown,KL,5.408,0.5455,0.0,0.0,0.0,0.437,0.0,0.0175
153,Canadian,unknown,KW,2.833,0.0,0.0,0.9506,0.0,0.0494,0.0,0.0
153,Canadian,unknown,AC,4.756,0.0,0.0,0.5043,0.0,0.0,0.362,0.1337
153,Canadian,unknown,KG,5.36,0.489,0.0,0.0,0.0,0.4694,0.0,0.0416
154,Canadian,unknown,A,11.18,0.0,0.0,0.976,0.0,0.024,0.0,0.0
154,Canadian,unknown,P,13.04,0.0,0.0,0.9517,0.0,0.0483,0.0,0.0
154,Canadian,unknown,C,0.8266,0.0,0.0,0.9773,0.0,0.0201,0.0,0.0026
154,Canadian,unknown,KL,5.22,0.0,0.0,0.7753,0.0,0.2224,0.0,0.0023
154,Canadian,unknown,KW,2.693,0.0,0.0,0.9897,0.0,0.0103,0.0,0.0
154,Canadian,unknown,AC,3.332,0.0,0.3877,0.0,0.3656,0.0,0.0,0.2467
154,Canadian,unknown,KG,5.001,0.0,0.0,0.5661,0.0,0.4335,0.0,0.0004
155,Canadian,unknown,A,11.36,0.0,0.0,0.9712,0.0,0.0288,0.0,0.0
155,Canadian,unknown,P,13.05,0.0,0.0,0.9505,0.0,0.0495,0.0,0.0
155,Canadian,unknown,C,0.8382,0.0,0.0,0.9058,0.0,0.0743,0.0,0.0199
155,Canadian,unknown,KL,5.175,0.0,0.0,0.8095,0.0,0.1889,0.0,0.0016
155,Canadian,unknown,KW,2.755,0.0,0.0,0.98,0.0,0.02,0.0,0.0
155,Canadian,unknown,AC,4.048,0.0,0.3947,0.0,0.0,0.0,0.3719,0.2334
155,Canadian,unknown,KG,5.263,0.0,0.0,0.574,0.0,0.4158,0.0,0.0102
156,Canadian,unknown,A,11.19,0.0,0.0,0.9758,0.0,0.0242,0.0,0.0
156,Canadian,unknown,P,13.05,0.0,0.0,0.9505,0.0,0.0495,0.0,0.0
156,Canadian,unknown,C,0.8253,0.0,0.0,0.9809,0.0,0.0171,0.0,0.002
156,Canadian,unknown,KL,5.25,0.0,0.0,0.7442,0.0,0.2527,0.0,0.0031
156,Canadian,unknown,KW,2.675,0.0,0.0,0.9914,0.0,0.0086,0.0,0.0
156,Canadian,unknown,AC,5.813,0.0,0.0,0.6803,0.0,0.0,0.2709,0.0488
156,Canadian,unknown,KG,5.219,0.0,0.0,0.5999,0.0,0.3946,0.0,0.0055
157,Canadian,unknown,A,11.34,0.0,0.0,0.9718,0.0,0.0282,0.0,0.0
157,Canadian,unknown,P,12.87,0.0,0.0,0.9655,0.0,0.0345,0.0,0.0
157,Canadian,unknown,C,0.8596,0.0,0.0,0.4518,0.0,0.3207,0.0,0.2275
157,Canadian,unknown,KL,5.053,0.0,0.0,0.849,0.0,0.1503,0.0,0.0007
157,Canadian,unknown,KW,2.849,0.0,0.0,0.94,0.0,0.06,0.0,0.0
157,Canadian,unknown,AC,3.347,0.0,0.3883,0.0,0.3626,0.0,0.0,0.2491
157,Canadian,unknown,KG,5.003,0.0,0.0,0.5676,0.0,0.432,0.0,0.0004
158,Canadian,unknown,A,12.13,0.0,0.0,0.9028,0.0,0.0971,0.0,0.0001
158,Canadian,unknown,P,13.73,0.5027,0.0,0.0,0.0,0.4964,0.0,0.0009
158,Canadian,unknown,C,0.8081,0.0,0.0,0.9984,0.0,0.0016,0.0,0.0
158,Canadian,unknown,KL,5.394,0.5118,0.0,0.0,0.0,0.4732,0.0,0.015
158,Canadian,unknown,KW,2.745,0.0,0.0,0.9821,0.0,0.0179,0.0,0.0
158,Canadian,unknown,AC,4.825,0.0,0.0,0.5169,0.0,0.0,0.3571,0.126
158,Canadian,unknown,KG,5.22,0.0,0.0,0.5994,0.0,0.395,0.0,0.0056
159,Canadian,unknown,A,11.75,0.0,0.0,0.9509,0.0,0.0491,0.0,0.0
159,Canadian,unknown,P,13.52,0.0,0.0,0.762,0.0,0.2378,0.0,0.0002
159,Canadian,unknown,C,0.8082,0.0,0.0,0.9983,0.0,0.0017,0.0,0.0
159,Canadian,unknown,KL,5.444,0.6322,0.0,0.0,0.0,0.3417,0.0,0.0261
159,Canadian,unknown,KW,2.678,0.0,0.0,0.9911,0.0,0.0089,0.0,0.0
159,Canadian,unknown,AC,4.378,0.0,0.0,0.4337,0.0,0.0,0.3838,0.1825
159,Canadian,unknown,KG,5.31,0.0,0.0,0.5321,0.0,0.4479,0.0,0.02
160,Canadian,unknown,A,11.49,0.0,0.0,0.9663,0.0,0.0337,0.0,0.0
160,Canadian,unknown,P,13.22,0.0,0.0,0.92,0.0,0.08,0.0,0.0
160,Canadian,unknown,C,0.8263,0.0,0.0,0.9783,0.0,0.0193,0.0,0.0024
160,Canadian,unknown,KL,5.304,0.0,0.0,0.6675,0.0,0.3271,0.0,0.0054
160,Canadian,unknown,KW,2.695,0.0,0.0,0.9895,0.0,0.0105,0.0,0.0
160,Canadian,unknown,AC,5.388,0.0,0.0,0.6147,0.0,0.0,0.3105,0.0748
160,Canadian,unknown,KG,5.31,0.0,0.0,0.5321,0.0,0.4479,0.0,0.02
161,Canadian,unknown,A,12.54,0.0,0.0,0.7725,0.0,0.2271,0.0,0.0004
161,Canadian,unknown,P,13.67,0.0,0.0,0.5857,0.0,0.4137,0.0,0.0006
161,Canadian,unknown,C,0.8425,0.0,0.0,0.8499,0.0,0.1121,0.0,0.038
161,Canadian,unknown,KL,5.451,0.6486,0.0,0.0,0.0,0.3233,0.0,0.0281
161,Canadian,unknown,KW,2.879,0.0,0.0,0.9134,0.0,0.0865,0.0,0.0001
161,Canadian,unknown,AC,3.082,0.416,0.0,0.0,0.3755,0.0,0.0,0.2085
161,Canadian,unknown,KG,5.491,0.5304,0.0,0.0,0.2455,0.0,0.0,0.2241
162,Canadian,unknown,A,12.02,0.0,0.0,0.9213,0.0,0.0786,0.0,0.0001
162,Canadian,unknown,P,13.33,0.0,0.0,0.8837,0.0,0.1162,0.0,0.0001
162,Canadian,unknown,C,0.8503,0.0,0.0,0.6934,0.0,0.2053,0.0,0.1013
162,Canadian,unknown,KL,5.35,0.0,0.0,0.578,0.0,0.4129,0.0,0.0091
162,Canadian,unknown,KW,2.81,0.0,0.0,0.9624,0.0,0.0376,0.0,0.0
162,Canadian,unknown,AC,4.271,0.0,0.0,0.4136,0.0,0.0,0.3882,0.1982
162,Canadian,unknown,KG,5.308,0.0,0.0,0.5342,0.0,0.4464,0.0,0.0194
163,Canadian,unknown,A,12.05,0.0,0.0,0.9167,0.0,0.0832,0.0,0.0001
163,Canadian,unknown,P,13.41,0.0,0.0,0.8439,0.0,0.156,0.0,0.0001
163,Canadian,unknown,C,0.8416,0.0,0.0,0.8634,0.0,0.1033,0.0,0.0333
163,Canadian,unknown,KL,5.267,0.0,0.0,0.7231,0.0,0.2732,0.0,0.0037
163,Canadian,unknown,KW,2.847,0.0,0.0,0.9415,0.0,0.0585,0.0,0.0
163,Canadian,unknown,AC,4.988,0.0,0.0,0.5462,0.0,0.0,0.3448,0.109
163,Canadian,unknown,KG,5.046,0.0,0.0,0.5945,0.0,0.4049,0.0,0.0006
164,Canadian,unknown,A,12.55,0.0,0.0,0.7677,0.0,0.2319,0.0,0.0004
164,Canadian,unknown,P,13.57,0.0,0.0,0.7118,0.0,0.2879,0.0,0.0003
164,Canadian,unknown,C,0.8558,0.0,0.0,0.5515,0.0,0.2771,0.0,0.1714
164,Canadian,unknown,KL,5.333,0.0,0.0,0.6137,0.0,0.3788,0.0,0.0075
164,Canadian,unknown,KW,2.968,0.0,0.0,0.7487,0.0,0.2506,0.0,0.0007
164,Canadian,unknown,AC,4.419,0.0,0.0,0.4415,0.0,0.0,0.3818,0.1767
164,Canadian,unknown,KG,5.176,0.0,0.0,0.6139,0.0,0.383,0.0,0.0031
165,Canadian,unknown,A,11.14,0.0,0.0,0.9769,0.0,0.0231,0.0,0.0
165,Canadian,unknown,P,12.79,0.0,0.0,0.9691,0.0,0.0309,0.0,0.0
165,Canadian,unknown,C,0.8558,0.0,0.0,0.5515,0.0,0.2771,0.0,0.1714
165,Canadian,unknown,KL,5.011,0.0,0.0,0.8491,0.0,0.1503,0.0,0.0006
165,Canadian,unknown,KW,2.794,0.0,0.0,0.9689,0.0,0.0311,0.0,0.0
165,Canadian,unknown,AC,6.388,0.0,0.0,0.7558,0.0,0.0,0.2179,0.0263
165,Canadian,unknown,KG,5.049,0.0,0.0,0.596,0.0,0.4034,0.0,0.0006
166,Canadian,unknown,A,12.1,0.0,0.0,0.9083,0.0,0.0916,0.0,0.0001
166,Canadian,unknown,P,13.15,0.0,0.0,0.9353,0.0,0.0647,0.0,0.0
166,Canadian,unknown,C,0.8793,0.0,0.4629,0.0,0.4114,0.0,0.0,0.1257
166,Canadian,unknown,KL,5.105,0.0,0.0,0.84,0.0,0.159,0.0,0.001
166,Canadian,unknown,KW,2.941,0.0,0.0,0.816,0.0,0.1836,0.0,0.0004
166,Canadian,unknown,AC,2.201,0.59,0.0,0.0,0.305,0.0,0.0,0.105
166,Canadian,unknown,KG,5.056,0.0,0.0,0.5992,0.0,0.4001,0.0,0.0007
167,Canadian,unknown,A,12.44,0.0,0.0,0.8158,0.0,0.1839,0.0,0.0003
