sample_index,ground_truth,dataset_split,fold,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
62,Class 2,unknown,0,TotPhen,2.02,0.8278,0.0,0.0,0.0,0.1242,0.0,0.048
62,Class 2,unknown,0,Flav,1.41,0.0,0.7076,0.0,0.0,0.0,0.2924,0.0
62,Class 2,unknown,0,Nonflav,0.53,0.0,0.0,0.6706,0.0,0.0,0.3198,0.0096
62,Class 2,unknown,0,ProAn,0.62,0.0,0.0,0.8593,0.0,0.0,0.1407,0.0
62,Class 2,unknown,0,Color,5.75,0.7267,0.0,0.0,0.0,0.2618,0.0,0.0115
62,Class 2,unknown,0,Hue,0.98,0.5782,0.0,0.0,0.3984,0.0,0.0,0.0234
62,Class 2,unknown,0,OD,1.59,0.0,0.0,0.9799,0.0,0.0,0.02,0.0001
62,Class 2,unknown,0,Proline,450.0,0.0,0.679,0.0,0.0,0.0,0.314,0.007
63,Class 2,unknown,1,Alc,13.67,0.617,0.0,0.0,0.0,0.3682,0.0,0.0148
63,Class 2,unknown,1,Mal,1.25,0.0,0.5505,0.0,0.4205,0.0,0.0,0.029
63,Class 2,unknown,1,Ash,1.92,0.0,0.8593,0.0,0.1012,0.0,0.0,0.0395
63,Class 2,unknown,1,AlkAsh,18.0,0.5057,0.0,0.0,0.3046,0.0,0.0,0.1897
63,Class 2,unknown,1,Mg,94.0,0.0,0.0,0.4211,0.0,0.0,0.308,0.2709
63,Class 2,unknown,1,TotPhen,2.1,0.0,0.5616,0.0,0.0,0.0,0.3546,0.0838
63,Class 2,unknown,1,Flav,1.79,0.0,0.9571,0.0,0.0307,0.0,0.0,0.0122
63,Class 2,unknown,1,Nonflav,0.32,0.5214,0.0,0.0,0.2789,0.0,0.0,0.1997
63,Class 2,unknown,1,ProAn,0.73,0.0,0.0,0.7793,0.0,0.0,0.2203,0.0004
63,Class 2,unknown,1,Color,3.8,0.0,0.6339,0.0,0.2482,0.0,0.0,0.1179
63,Class 2,unknown,1,Hue,1.23,0.0,0.5239,0.0,0.4761,0.0,0.0,0.0
63,Class 2,unknown,1,OD,2.46,0.0,0.7305,0.0,0.2251,0.0,0.0,0.0444
63,Class 2,unknown,1,Proline,630.0,0.0,0.0,0.6217,0.0,0.0,0.347,0.0313
64,Class 2,unknown,3,Alc,12.37,0.0,0.7537,0.0,0.0,0.0,0.2411,0.0052
64,Class 2,unknown,3,Mal,1.13,0.0,0.9412,0.0,0.0,0.0,0.0588,0.0
64,Class 2,unknown,3,Ash,2.16,0.0,0.4742,0.0,0.2868,0.0,0.0,0.239
64,Class 2,unknown,3,AlkAsh,19.0,0.0,0.345,0.0,0.3394,0.0,0.0,0.3156
64,Class 2,unknown,3,Mg,87.0,0.0,0.4381,0.0,0.0,0.0,0.4327,0.1292
64,Class 2,unknown,3,TotPhen,3.5,0.8427,0.0,0.0,0.1572,0.0,0.0,0.0001
64,Class 2,unknown,3,Flav,3.1,0.8284,0.0,0.0,0.1716,0.0,0.0,0.0
64,Class 2,unknown,3,Nonflav,0.19,0.5792,0.0,0.0,0.3298,0.0,0.0,0.091
64,Class 2,unknown,3,ProAn,1.87,0.5294,0.0,0.0,0.3397,0.0,0.0,0.1309
64,Class 2,unknown,3,Color,4.45,0.4785,0.0,0.0,0.3355,0.0,0.0,0.186
64,Class 2,unknown,3,Hue,1.22,0.0,0.5428,0.0,0.4572,0.0,0.0,0.0
64,Class 2,unknown,3,OD,2.87,0.0,0.5095,0.0,0.4905,0.0,0.0,0.0
64,Class 2,unknown,3,Proline,420.0,0.0,0.7529,0.0,0.0,0.0,0.2409,0.0062
65,Class 2,unknown,1,Alc,12.17,0.0,0.8687,0.0,0.0,0.0,0.1278,0.0035
65,Class 2,unknown,1,Mal,1.45,0.5378,0.0,0.0,0.4354,0.0,0.0,0.0268
65,Class 2,unknown,1,Ash,2.53,0.0,0.0,0.4357,0.0,0.3874,0.0,0.1769
65,Class 2,unknown,1,AlkAsh,19.0,0.3602,0.0,0.0,0.0,0.322,0.0,0.3178
65,Class 2,unknown,1,Mg,104.0,0.4209,0.0,0.0,0.0,0.3598,0.0,0.2193
65,Class 2,unknown,1,TotPhen,1.89,0.0,0.0,0.5872,0.0,0.0,0.3982,0.0146
65,Class 2,unknown,1,Flav,1.75,0.0,0.9574,0.0,0.0237,0.0,0.0,0.0189
65,Class 2,unknown,1,Nonflav,0.45,0.0,0.0,0.5196,0.0,0.0,0.4364,0.044
65,Class 2,unknown,1,ProAn,1.03,0.0,0.0,0.7438,0.0,0.0,0.2357,0.0205
65,Class 2,unknown,1,Color,2.95,0.0,0.8512,0.0,0.0828,0.0,0.0,0.066
65,Class 2,unknown,1,Hue,1.45,0.0,0.9459,0.0,0.0541,0.0,0.0,0.0
65,Class 2,unknown,1,OD,2.23,0.0,0.6107,0.0,0.0,0.0,0.3141,0.0752
65,Class 2,unknown,1,Proline,355.0,0.0,0.8698,0.0,0.0,0.0,0.1265,0.0037
66,Class 2,unknown,2,Alc,12.37,0.0,0.7069,0.0,0.0,0.0,0.281,0.0121
66,Class 2,unknown,2,Mal,1.21,0.0,0.9156,0.0,0.0,0.0,0.0429,0.0415
66,Class 2,unknown,2,Ash,2.56,0.0,0.0,0.4154,0.0,0.3847,0.0,0.1999
66,Class 2,unknown,2,AlkAsh,18.1,0.4554,0.0,0.0,0.3383,0.0,0.0,0.2063
66,Class 2,unknown,2,Mg,98.0,0.0,0.0,0.4431,0.0,0.3056,0.0,0.2513
66,Class 2,unknown,2,TotPhen,2.42,0.0,0.998,0.0,0.0,0.0,0.002,0.0
66,Class 2,unknown,2,Flav,2.65,0.7168,0.0,0.0,0.283,0.0,0.0,0.0002
66,Class 2,unknown,2,Nonflav,0.37,0.0,0.357,0.0,0.3419,0.0,0.0,0.3011
66,Class 2,unknown,2,ProAn,2.08,0.5056,0.0,0.0,0.4738,0.0,0.0,0.0206
66,Class 2,unknown,2,Color,4.6,0.5431,0.0,0.0,0.2564,0.0,0.0,0.2005
66,Class 2,unknown,2,Hue,1.19,0.5322,0.0,0.0,0.4678,0.0,0.0,0.0
66,Class 2,unknown,2,OD,2.3,0.0,0.7275,0.0,0.0,0.0,0.2036,0.0689
66,Class 2,unknown,2,Proline,678.0,0.0,0.0,0.6434,0.0,0.0,0.2943,0.0623
67,Class 2,unknown,2,Alc,13.11,0.0,0.0,0.563,0.0,0.2769,0.0,0.1601
67,Class 2,unknown,2,Mal,1.01,0.0,0.9531,0.0,0.0,0.0,0.0469,0.0
67,Class 2,unknown,2,Ash,1.7,0.0,0.9526,0.0,0.0437,0.0,0.0,0.0037
67,Class 2,unknown,2,AlkAsh,15.0,0.7474,0.0,0.0,0.2308,0.0,0.0,0.0218
67,Class 2,unknown,2,Mg,78.0,0.0,0.7123,0.0,0.0,0.0,0.2489,0.0388
67,Class 2,unknown,2,TotPhen,2.98,0.8375,0.0,0.0,0.0,0.0959,0.0,0.0666
67,Class 2,unknown,2,Flav,3.18,0.8576,0.0,0.0,0.1424,0.0,0.0,0.0
67,Class 2,unknown,2,Nonflav,0.26,0.6384,0.0,0.0,0.2761,0.0,0.0,0.0855
67,Class 2,unknown,2,ProAn,2.28,0.6354,0.0,0.0,0.3325,0.0,0.0,0.0321
67,Class 2,unknown,2,Color,5.3,0.6769,0.0,0.0,0.0,0.2678,0.0,0.0553
67,Class 2,unknown,2,Hue,1.12,0.6423,0.0,0.0,0.3574,0.0,0.0,0.0003
67,Class 2,unknown,2,OD,3.18,0.6816,0.0,0.0,0.3184,0.0,0.0,0.0
67,Class 2,unknown,2,Proline,502.0,0.0,0.6041,0.0,0.0,0.0,0.3851,0.0108
68,Class 2,unknown,0,Alc,12.37,0.0,0.7639,0.0,0.0,0.0,0.2244,0.0117
68,Class 2,unknown,0,Mal,1.17,0.0,0.9415,0.0,0.0,0.0,0.0569,0.0016
68,Class 2,unknown,0,Ash,1.92,0.0,0.7819,0.0,0.161,0.0,0.0,0.0571
68,Class 2,unknown,0,AlkAsh,19.6,0.0,0.0,0.3593,0.0,0.0,0.3531,0.2876
68,Class 2,unknown,0,Mg,78.0,0.0,0.6641,0.0,0.0,0.0,0.2704,0.0655
68,Class 2,unknown,0,TotPhen,2.11,0.0,0.9547,0.0,0.0,0.0,0.0453,0.0
68,Class 2,unknown,0,Flav,2.0,0.0,0.8995,0.0,0.0734,0.0,0.0,0.0271
68,Class 2,unknown,0,Nonflav,0.27,0.5878,0.0,0.0,0.2865,0.0,0.0,0.1257
68,Class 2,unknown,0,ProAn,1.04,0.0,0.0,0.7296,0.0,0.0,0.2553,0.0151
68,Class 2,unknown,0,Color,4.68,0.6406,0.0,0.0,0.2046,0.0,0.0,0.1548
68,Class 2,unknown,0,Hue,1.12,0.6328,0.0,0.0,0.3668,0.0,0.0,0.0004
68,Class 2,unknown,0,OD,3.48,0.6978,0.0,0.0,0.3022,0.0,0.0,0.0
68,Class 2,unknown,0,Proline,510.0,0.0,0.553,0.0,0.0,0.0,0.4358,0.0112
69,Class 2,unknown,2,Alc,13.34,0.0,0.0,0.4886,0.0,0.4422,0.0,0.0692
69,Class 2,unknown,2,Mal,0.94,0.0,0.949,0.0,0.0,0.0,0.051,0.0
69,Class 2,unknown,2,Ash,2.36,0.0,0.0,0.4274,0.0,0.323,0.0,0.2496
69,Class 2,unknown,2,AlkAsh,17.0,0.5862,0.0,0.0,0.3062,0.0,0.0,0.1076
69,Class 2,unknown,2,Mg,110.0,0.5124,0.0,0.0,0.0,0.2779,0.0,0.2097
69,Class 2,unknown,2,TotPhen,2.53,0.0,0.9995,0.0,0.0,0.0,0.0005,0.0
69,Class 2,unknown,2,Flav,1.3,0.0,0.7306,0.0,0.0,0.0,0.2694,0.0
69,Class 2,unknown,2,Nonflav,0.55,0.0,0.0,0.7039,0.0,0.0,0.2946,0.0015
69,Class 2,unknown,2,ProAn,0.42,0.0,0.0,0.6,0.0,0.0,0.4,0.0
69,Class 2,unknown,2,Color,3.17,0.0,0.818,0.0,0.1147,0.0,0.0,0.0673
69,Class 2,unknown,2,Hue,1.02,0.6482,0.0,0.0,0.3447,0.0,0.0,0.0071
69,Class 2,unknown,2,OD,1.93,0.0,0.0,0.8322,0.0,0.0,0.1662,0.0016
69,Class 2,unknown,2,Proline,750.0,0.0,0.0,0.6347,0.0,0.0,0.2084,0.1569
70,Class 2,unknown,4,Alc,12.21,0.0,0.7916,0.0,0.0,0.0,0.2035,0.0049
70,Class 2,unknown,4,Mal,1.19,0.0,0.9384,0.0,0.0,0.0,0.0535,0.0081
70,Class 2,unknown,4,Ash,1.75,0.0,0.9587,0.0,0.0342,0.0,0.0,0.0071
70,Class 2,unknown,4,AlkAsh,16.8,0.6045,0.0,0.0,0.2962,0.0,0.0,0.0993
70,Class 2,unknown,4,Mg,151.0,0.0,0.8439,0.0,0.1309,0.0,0.0,0.0252
70,Class 2,unknown,4,TotPhen,1.85,0.0,0.7159,0.0,0.0,0.0,0.2841,0.0
70,Class 2,unknown,4,Flav,1.28,0.0,0.0,0.5742,0.0,0.0,0.4257,0.0001
70,Class 2,unknown,4,Nonflav,0.14,0.4383,0.0,0.0,0.4028,0.0,0.0,0.1589
70,Class 2,unknown,4,ProAn,2.5,0.0,0.9172,0.0,0.0742,0.0,0.0,0.0086
70,Class 2,unknown,4,Color,2.85,0.0,0.8968,0.0,0.0,0.0,0.0536,0.0496
70,Class 2,unknown,4,Hue,1.28,0.0,0.6272,0.0,0.3728,0.0,0.0,0.0
70,Class 2,unknown,4,OD,3.07,0.6248,0.0,0.0,0.3752,0.0,0.0,0.0
70,Class 2,unknown,4,Proline,718.0,0.0,0.0,0.664,0.0,0.0,0.2782,0.0578
71,Class 2,unknown,4,Alc,12.29,0.0,0.7494,0.0,0.0,0.0,0.2428,0.0078
71,Class 2,unknown,4,Mal,1.61,0.0,0.7681,0.0,0.1863,0.0,0.0,0.0456
71,Class 2,unknown,4,Ash,2.21,0.0,0.4122,0.0,0.0,0.0,0.305,0.2828
71,Class 2,unknown,4,AlkAsh,20.4,0.0,0.0,0.4402,0.0,0.0,0.3467,0.2131
71,Class 2,unknown,4,Mg,103.0,0.3879,0.0,0.0,0.0,0.3823,0.0,0.2298
71,Class 2,unknown,4,TotPhen,1.1,0.0,0.0,0.9559,0.0,0.0,0.0441,0.0
71,Class 2,unknown,4,Flav,1.02,0.0,0.0,0.8831,0.0,0.0,0.1169,0.0
71,Class 2,unknown,4,Nonflav,0.37,0.0,0.362,0.0,0.3497,0.0,0.0,0.2883
71,Class 2,unknown,4,ProAn,1.46,0.4622,0.0,0.0,0.0,0.276,0.0,0.2618
71,Class 2,unknown,4,Color,3.05,0.0,0.8732,0.0,0.0676,0.0,0.0,0.0592
71,Class 2,unknown,4,Hue,0.906,0.0,0.4281,0.0,0.4111,0.0,0.0,0.1608
71,Class 2,unknown,4,OD,1.82,0.0,0.0,0.926,0.0,0.0,0.0736,0.0004
71,Class 2,unknown,4,Proline,870.0,0.5308,0.0,0.0,0.0,0.3186,0.0,0.1506
72,Class 2,unknown,3,Alc,13.86,0.7383,0.0,0.0,0.0,0.2573,0.0,0.0044
72,Class 2,unknown,3,Mal,1.51,0.0,0.5684,0.0,0.3939,0.0,0.0,0.0377
72,Class 2,unknown,3,Ash,2.67,0.404,0.0,0.0,0.0,0.3996,0.0,0.1964
72,Class 2,unknown,3,AlkAsh,25.0,0.0,0.0,0.5331,0.0,0.0,0.464,0.0029
72,Class 2,unknown,3,Mg,86.0,0.0,0.4618,0.0,0.0,0.0,0.4226,0.1156
72,Class 2,unknown,3,TotPhen,2.95,0.7811,0.0,0.0,0.2151,0.0,0.0,0.0038
72,Class 2,unknown,3,Flav,2.86,0.7562,0.0,0.0,0.2438,0.0,0.0,0.0
72,Class 2,unknown,3,Nonflav,0.21,0.6132,0.0,0.0,0.2959,0.0,0.0,0.0909
72,Class 2,unknown,3,ProAn,1.87,0.5294,0.0,0.0,0.3397,0.0,0.0,0.1309
72,Class 2,unknown,3,Color,3.38,0.0,0.7927,0.0,0.128,0.0,0.0,0.0793
72,Class 2,unknown,3,Hue,1.36,0.0,0.798,0.0,0.202,0.0,0.0,0.0
72,Class 2,unknown,3,OD,3.16,0.6406,0.0,0.0,0.3594,0.0,0.0,0.0
72,Class 2,unknown,3,Proline,410.0,0.0,0.7795,0.0,0.0,0.0,0.2146,0.0059
73,Class 2,unknown,1,Alc,13.49,0.4941,0.0,0.0,0.0,0.4719,0.0,0.034
73,Class 2,unknown,1,Mal,1.66,0.0,0.9286,0.0,0.0,0.0,0.0714,0.0
73,Class 2,unknown,1,Ash,2.24,0.0,0.0,0.3456,0.0,0.0,0.3403,0.3141
73,Class 2,unknown,1,AlkAsh,24.0,0.0,0.0,0.56,0.0,0.0,0.424,0.016
73,Class 2,unknown,1,Mg,87.0,0.0,0.439,0.0,0.0,0.0,0.4078,0.1532
73,Class 2,unknown,1,TotPhen,1.88,0.0,0.0,0.5961,0.0,0.0,0.3906,0.0133
73,Class 2,unknown,1,Flav,1.84,0.0,0.9514,0.0,0.0416,0.0,0.0,0.007
73,Class 2,unknown,1,Nonflav,0.27,0.6138,0.0,0.0,0.2414,0.0,0.0,0.1448
73,Class 2,unknown,1,ProAn,1.03,0.0,0.0,0.7438,0.0,0.0,0.2357,0.0205
73,Class 2,unknown,1,Color,3.74,0.0,0.6568,0.0,0.2307,0.0,0.0,0.1125
73,Class 2,unknown,1,Hue,0.98,0.577,0.0,0.0,0.3964,0.0,0.0,0.0266
73,Class 2,unknown,1,OD,2.78,0.0,0.5432,0.0,0.456,0.0,0.0,0.0008
73,Class 2,unknown,1,Proline,472.0,0.0,0.6255,0.0,0.0,0.0,0.3665,0.008
74,Class 2,unknown,2,Alc,12.99,0.0,0.0,0.5697,0.0,0.0,0.2321,0.1982
74,Class 2,unknown,2,Mal,1.67,0.9225,0.0,0.0,0.0738,0.0,0.0,0.0037
74,Class 2,unknown,2,Ash,2.6,0.404,0.0,0.0,0.0,0.3954,0.0,0.2006
74,Class 2,unknown,2,AlkAsh,30.0,0.0,0.9099,0.0,0.0,0.0,0.0885,0.0016
74,Class 2,unknown,2,Mg,139.0,0.0,0.7292,0.0,0.2609,0.0,0.0,0.0099
74,Class 2,unknown,2,TotPhen,3.3,0.7352,0.0,0.0,0.0,0.1388,0.0,0.126
74,Class 2,unknown,2,Flav,2.89,0.8239,0.0,0.0,0.1761,0.0,0.0,0.0
74,Class 2,unknown,2,Nonflav,0.21,0.6196,0.0,0.0,0.3226,0.0,0.0,0.0578
74,Class 2,unknown,2,ProAn,1.96,0.683,0.0,0.0,0.2565,0.0,0.0,0.0605
74,Class 2,unknown,2,Color,3.35,0.0,0.7794,0.0,0.1442,0.0,0.0,0.0764
74,Class 2,unknown,2,Hue,1.31,0.0,0.813,0.0,0.187,0.0,0.0,0.0
74,Class 2,unknown,2,OD,3.5,0.7435,0.0,0.0,0.2565,0.0,0.0,0.0
74,Class 2,unknown,2,Proline,985.0,0.9606,0.0,0.0,0.0,0.0322,0.0,0.0072
75,Class 2,unknown,1,Alc,11.96,0.0,0.9351,0.0,0.0,0.0,0.0639,0.001
75,Class 2,unknown,1,Mal,1.09,0.0,0.9516,0.0,0.0,0.0,0.0484,0.0
75,Class 2,unknown,1,Ash,2.3,0.0,0.0,0.3924,0.0,0.3306,0.0,0.277
75,Class 2,unknown,1,AlkAsh,21.0,0.0,0.0,0.5554,0.0,0.0,0.3195,0.1251
75,Class 2,unknown,1,Mg,101.0,0.0,0.0,0.3826,0.0,0.3821,0.0,0.2353
75,Class 2,unknown,1,TotPhen,3.38,0.8064,0.0,0.0,0.1936,0.0,0.0,0.0
75,Class 2,unknown,1,Flav,2.14,0.0,0.8114,0.0,0.1885,0.0,0.0,0.0001
75,Class 2,unknown,1,Nonflav,0.13,0.0,0.5199,0.0,0.2802,0.0,0.0,0.1999
75,Class 2,unknown,1,ProAn,1.65,0.5618,0.0,0.0,0.2989,0.0,0.0,0.1393
75,Class 2,unknown,1,Color,3.21,0.0,0.8072,0.0,0.1163,0.0,0.0,0.0765
75,Class 2,unknown,1,Hue,0.99,0.5891,0.0,0.0,0.3904,0.0,0.0,0.0205
75,Class 2,unknown,1,OD,3.13,0.6356,0.0,0.0,0.3644,0.0,0.0,0.0
75,Class 2,unknown,1,Proline,886.0,0.7177,0.0,0.0,0.0,0.1777,0.0,0.1046
76,Class 2,unknown,3,Alc,11.66,0.0,0.9576,0.0,0.0,0.0,0.0424,0.0
76,Class 2,unknown,3,Mal,1.88,0.0,0.9132,0.0,0.0,0.0,0.0868,0.0
76,Class 2,unknown,3,Ash,1.92,0.0,0.8796,0.0,0.084,0.0,0.0,0.0364
76,Class 2,unknown,3,AlkAsh,16.0,0.7195,0.0,0.0,0.2287,0.0,0.0,0.0518
76,Class 2,unknown,3,Mg,97.0,0.0,0.0,0.4332,0.0,0.2943,0.0,0.2725
76,Class 2,unknown,3,TotPhen,1.61,0.0,0.0,0.7249,0.0,0.0,0.2734,0.0017
76,Class 2,unknown,3,Flav,1.57,0.0,0.8977,0.0,0.0,0.0,0.0967,0.0056
76,Class 2,unknown,3,Nonflav,0.34,0.4444,0.0,0.0,0.3378,0.0,0.0,0.2178
76,Class 2,unknown,3,ProAn,1.15,0.0,0.0,0.5424,0.0,0.0,0.3318,0.1258
76,Class 2,unknown,3,Color,3.8,0.0,0.6546,0.0,0.2324,0.0,0.0,0.113
76,Class 2,unknown,3,Hue,1.23,0.0,0.5584,0.0,0.4416,0.0,0.0,0.0
76,Class 2,unknown,3,OD,2.14,0.0,0.5115,0.0,0.0,0.0,0.4668,0.0217
76,Class 2,unknown,3,Proline,428.0,0.0,0.7309,0.0,0.0,0.0,0.2626,0.0065
77,Class 2,unknown,4,Alc,13.03,0.0,0.0,0.5707,0.0,0.0,0.2265,0.2028
77,Class 2,unknown,4,Mal,0.9,0.0,0.8905,0.0,0.0,0.0,0.1095,0.0
77,Class 2,unknown,4,Ash,1.71,0.0,0.9711,0.0,0.0248,0.0,0.0,0.0041
77,Class 2,unknown,4,AlkAsh,16.0,0.6693,0.0,0.0,0.2724,0.0,0.0,0.0583
77,Class 2,unknown,4,Mg,86.0,0.0,0.5192,0.0,0.0,0.0,0.3372,0.1436
77,Class 2,unknown,4,TotPhen,1.95,0.0,0.886,0.0,0.0,0.0,0.114,0.0
77,Class 2,unknown,4,Flav,2.03,0.0,0.9356,0.0,0.0642,0.0,0.0,0.0002
77,Class 2,unknown,4,Nonflav,0.24,0.5923,0.0,0.0,0.2717,0.0,0.0,0.136
77,Class 2,unknown,4,ProAn,1.46,0.4622,0.0,0.0,0.0,0.276,0.0,0.2618
77,Class 2,unknown,4,Color,4.6,0.5541,0.0,0.0,0.2536,0.0,0.0,0.1923
77,Class 2,unknown,4,Hue,1.19,0.5543,0.0,0.0,0.4456,0.0,0.0,0.0001
77,Class 2,unknown,4,OD,2.48,0.0,0.7802,0.0,0.2056,0.0,0.0,0.0142
77,Class 2,unknown,4,Proline,392.0,0.0,0.8344,0.0,0.0,0.0,0.1645,0.0011
78,Class 2,unknown,0,Alc,11.84,0.0,0.9555,0.0,0.0,0.0,0.0442,0.0003
78,Class 2,unknown,0,Mal,2.89,0.0,0.7701,0.0,0.0,0.0,0.2299,0.0
78,Class 2,unknown,0,Ash,2.23,0.0,0.3564,0.0,0.0,0.0,0.3358,0.3078
78,Class 2,unknown,0,AlkAsh,18.0,0.5061,0.0,0.0,0.3244,0.0,0.0,0.1695
78,Class 2,unknown,0,Mg,112.0,0.4988,0.0,0.0,0.0,0.285,0.0,0.2162
78,Class 2,unknown,0,TotPhen,1.72,0.8417,0.0,0.0,0.0,0.1093,0.0,0.049
78,Class 2,unknown,0,Flav,1.32,0.0,0.6257,0.0,0.0,0.0,0.3743,0.0
78,Class 2,unknown,0,Nonflav,0.43,0.0,0.0,0.4632,0.0,0.0,0.3933,0.1435
78,Class 2,unknown,0,ProAn,0.95,0.0,0.0,0.7752,0.0,0.0,0.2225,0.0023
78,Class 2,unknown,0,Color,2.65,0.0,0.9146,0.0,0.0521,0.0,0.0,0.0333
78,Class 2,unknown,0,Hue,0.96,0.5453,0.0,0.0,0.4154,0.0,0.0,0.0393
78,Class 2,unknown,0,OD,2.52,0.0,0.7248,0.0,0.2624,0.0,0.0,0.0128
78,Class 2,unknown,0,Proline,500.0,0.0,0.5733,0.0,0.0,0.0,0.4164,0.0103
79,Class 2,unknown,3,Alc,12.33,0.0,0.7759,0.0,0.0,0.0,0.2201,0.004
79,Class 2,unknown,3,Mal,0.99,0.0,0.9289,0.0,0.0,0.0,0.0711,0.0
79,Class 2,unknown,3,Ash,1.95,0.0,0.8431,0.0,0.106,0.0,0.0,0.0509
79,Class 2,unknown,3,AlkAsh,14.8,0.7788,0.0,0.0,0.2007,0.0,0.0,0.0205
79,Class 2,unknown,3,Mg,136.0,0.0,0.6505,0.0,0.3045,0.0,0.0,0.045
79,Class 2,unknown,3,TotPhen,1.9,0.0,0.0,0.5944,0.0,0.0,0.3872,0.0184
79,Class 2,unknown,3,Flav,1.85,0.0,0.9551,0.0,0.0399,0.0,0.0,0.005
79,Class 2,unknown,3,Nonflav,0.35,0.4032,0.0,0.0,0.3543,0.0,0.0,0.2425
79,Class 2,unknown,3,ProAn,2.76,0.5988,0.0,0.0,0.3943,0.0,0.0,0.0069
79,Class 2,unknown,3,Color,3.4,0.0,0.7876,0.0,0.1318,0.0,0.0,0.0806
79,Class 2,unknown,3,Hue,1.06,0.5845,0.0,0.0,0.4118,0.0,0.0,0.0037
79,Class 2,unknown,3,OD,2.31,0.0,0.791,0.0,0.0,0.0,0.1242,0.0848
79,Class 2,unknown,3,Proline,750.0,0.0,0.0,0.5347,0.0,0.0,0.3228,0.1425
80,Class 2,unknown,4,Alc,12.7,0.0,0.0,0.4762,0.0,0.0,0.4622,0.0616
80,Class 2,unknown,4,Mal,3.87,0.0,0.7018,0.0,0.0,0.0,0.2982,0.0
80,Class 2,unknown,4,Ash,2.4,0.0,0.0,0.4214,0.0,0.3411,0.0,0.2375
80,Class 2,unknown,4,AlkAsh,23.0,0.0,0.0,0.5822,0.0,0.0,0.3545,0.0633
80,Class 2,unknown,4,Mg,101.0,0.0,0.0,0.3917,0.0,0.3616,0.0,0.2467
80,Class 2,unknown,4,TotPhen,2.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,Class 2,unknown,4,Flav,2.55,0.5194,0.0,0.0,0.4806,0.0,0.0,0.0
80,Class 2,unknown,4,Nonflav,0.43,0.0,0.0,0.4378,0.0,0.0,0.4181,0.1441
80,Class 2,unknown,4,ProAn,1.95,0.6122,0.0,0.0,0.3322,0.0,0.0,0.0556
80,Class 2,unknown,4,Color,2.57,0.0,0.9178,0.0,0.0,0.0,0.0494,0.0328
80,Class 2,unknown,4,Hue,1.19,0.5543,0.0,0.0,0.4456,0.0,0.0,0.0001
80,Class 2,unknown,4,OD,3.13,0.648,0.0,0.0,0.352,0.0,0.0,0.0
80,Class 2,unknown,4,Proline,463.0,0.0,0.6798,0.0,0.0,0.0,0.3177,0.0025
81,Class 2,unknown,2,Alc,12.0,0.0,0.8774,0.0,0.0,0.0,0.1214,0.0012
81,Class 2,unknown,2,Mal,0.92,0.0,0.9473,0.0,0.0,0.0,0.0527,0.0
81,Class 2,unknown,2,Ash,2.0,0.0,0.6743,0.0,0.2077,0.0,0.0,0.118
81,Class 2,unknown,2,AlkAsh,19.0,0.0,0.3508,0.0,0.3426,0.0,0.0,0.3066
81,Class 2,unknown,2,Mg,86.0,0.0,0.4615,0.0,0.0,0.0,0.4219,0.1166
81,Class 2,unknown,2,TotPhen,2.42,0.0,0.998,0.0,0.0,0.0,0.002,0.0
81,Class 2,unknown,2,Flav,2.26,0.0,0.7302,0.0,0.2676,0.0,0.0,0.0022
81,Class 2,unknown,2,Nonflav,0.3,0.5853,0.0,0.0,0.284,0.0,0.0,0.1307
81,Class 2,unknown,2,ProAn,1.43,0.4501,0.0,0.0,0.2948,0.0,0.0,0.2551
81,Class 2,unknown,2,Color,2.5,0.0,0.8967,0.0,0.0526,0.0,0.0,0.0507
81,Class 2,unknown,2,Hue,1.38,0.0,0.9467,0.0,0.0533,0.0,0.0,0.0
81,Class 2,unknown,2,OD,3.12,0.6581,0.0,0.0,0.3419,0.0,0.0,0.0
81,Class 2,unknown,2,Proline,278.0,0.0,0.9445,0.0,0.0,0.0,0.0529,0.0026
82,Class 2,unknown,2,Alc,12.72,0.0,0.0,0.4863,0.0,0.0,0.4413,0.0724
82,Class 2,unknown,2,Mal,1.81,0.0,0.9269,0.0,0.0,0.0,0.0731,0.0
82,Class 2,unknown,2,Ash,2.2,0.0,0.383,0.0,0.0,0.0,0.3234,0.2936
82,Class 2,unknown,2,AlkAsh,18.8,0.3672,0.0,0.0,0.3491,0.0,0.0,0.2837
82,Class 2,unknown,2,Mg,86.0,0.0,0.4615,0.0,0.0,0.0,0.4219,0.1166
82,Class 2,unknown,2,TotPhen,2.2,0.0,0.9769,0.0,0.0,0.0,0.0231,0.0
82,Class 2,unknown,2,Flav,2.53,0.6159,0.0,0.0,0.3837,0.0,0.0,0.0004
82,Class 2,unknown,2,Nonflav,0.26,0.6384,0.0,0.0,0.2761,0.0,0.0,0.0855
82,Class 2,unknown,2,ProAn,1.77,0.6834,0.0,0.0,0.2619,0.0,0.0,0.0547
82,Class 2,unknown,2,Color,3.9,0.0,0.5926,0.0,0.2872,0.0,0.0,0.1202
82,Class 2,unknown,2,Hue,1.16,0.5908,0.0,0.0,0.4091,0.0,0.0,0.0001
82,Class 2,unknown,2,OD,3.14,0.6664,0.0,0.0,0.3336,0.0,0.0,0.0
